X,orf_length_aa,PFams,PFams_desc,st1_200m,st1_400m,st1_50m,st1_90m,st1_120m,st1_300m,st3_40m,st3_60m,st3_120m,st3_150m,st3_200m,st3_250m,st3_300m,st3_400m,st3_500m,st3_550m,st3_600m,st3_800m,st5_20m,st5_80m,st5_120m,st5_200m,st5_50m,st5_300m,st5_400m,st5_500m,st5_600m,st6_40m,st6_80m,st6_200m,st8_40m,st8_70m,st8_200m,st9_40m,st9_70m,st9_380m,st12_40m,st12_120m,st12_300m,st12_1900m
contig_1654807_1_988_-,329.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
contig_1654876_195_1020_+,275.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
contig_1655182_1_495_+,165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1655226_1_340_-,113.3333333,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0
contig_1656508_1_447_-,149,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1657152_1_980_-,326.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1657305_1_268_+,89.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,1,0,1,1,2,0,2,0,0,0,0,0
contig_16579_301_1005_+,235,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1657909_1_285_+,95,,,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0
contig_1658895_1_770_-,256.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0
contig_1659310_44_751_+,236,,,0,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,3,2,1,2,1,0,0,2,0,3,2,0,0
contig_1659502_1_752_-,250.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1659548_121_841_+,240.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
contig_1659818_1_1131_-,377,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,4,0,2,3,0,0,1,0,0,0,0,0
contig_1659829_1_1312_-,437.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0
contig_1660010_1_787_+,262.3333333,,,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,2,2,1,2,0,0,0,1,1,1,0,1,4,0,1,0,0,0,0,0
contig_1660030_1_1897_-,632.3333333,,,0,0,0,1,1,0,2,1,1,2,1,1,1,0,0,0,1,2,4,6,2,2,2,3,4,3,2,10,7,9,4,4,8,0,8,0,8,5,2,0
contig_1660943_1_1044_-,348,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
contig_1661089_1_485_-,161.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
contig_1661797_1_569_+,189.6666667,,,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
contig_1662787_1_636_-,212,,,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
contig_1664648_271_637_+,122.3333333,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0
contig_1665073_57_593_-,179,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
contig_1665127_1_784_+,261.3333333,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
contig_1665502_1_468_+,156,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
contig_1665940_465_841_+,125.6666667,,,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
contig_1674490_1_396_-,132,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
contig_1676601_1_794_-,264.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1676948_1_691_+,230.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1678521_1_462_-,154,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
contig_1685043_1_425_+,141.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1685169_1_466_-,155.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
contig_1687016_1_789_-,263,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,1,0,2,0,0,1,0,0
contig_1689280_1_463_-,154.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1692031_1067_2027_+,320.3333333,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1692271_1_650_+,216.6666667,,,4,0,3,4,1,0,0,2,0,0,1,3,2,2,4,3,3,1,5,1,0,1,5,0,4,7,5,5,7,4,5,7,5,3,4,3,6,4,0,4
contig_1692470_1_703_-,234.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1692677_1_597_+,199,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1694488_485_793_+,103,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1
contig_1699269_1_277_-,92.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
contig_1701435_176_952_+,259,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0
contig_1701820_1_491_+,163.6666667,,,0,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,0,2,1,1,1,2,1,1,2,2,4,2,3,3,1,2,3,0,3,1,0,3,1,0
contig_1705145_165_583_-,139.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,0,0,0,2,1,0,0,1,3,0,1,1,0,0,0,0
contig_1705291_1_397_-,132.3333333,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
contig_1705477_1_750_-,250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
contig_1705616_1_406_-,135.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1707813_185_706_-,174,,,0,0,0,0,0,0,4,4,3,3,2,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,0,9,5,4,4,6,2,0,4,0,0,3,0,0
contig_1709156_121_666_+,182,,,0,0,1,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,8,4,1,0,5,0,1,1,1,10,9,2,6,11,1,0,9,1,2,6,0,0
contig_1714980_1_254_+,84.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1715239_1_709_-,236.3333333,,,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,1,1,2,1,4,3,2,4,3,0,5,0,3,0,0,0
contig_1715285_88_671_+,194.6666667,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1717039_1_412_-,137.3333333,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,1,0,0
contig_1717140_1_944_+,314.6666667,,,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,1,0,0,0
contig_1717441_206_886_+,227,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
contig_1717737_51_268_+,72.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0
contig_1717811_1_601_-,200.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
contig_1718148_1_534_+,178,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
contig_1718684_1_513_+,171,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
contig_1719299_1_605_+,201.6666667,,,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0
contig_1719867_70_645_-,192,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
contig_1720114_1_682_+,227.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1720497_1_345_-,115,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
contig_1720578_1_700_-,233.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,4,2,0,3,3,0,0,3,0,0,0,0,0
contig_1720740_1_705_+,235,,,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
contig_1720854_1_836_+,278.6666667,,,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,3,2,0,0,1,0,2,0,0,0
contig_1721074_1_645_-,215,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
contig_1722567_1_330_+,110,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
contig_1723987_1_719_+,239.6666667,,,0,0,1,2,3,0,0,1,3,1,0,2,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,2,1,0,0
contig_1724608_1_220_+,73.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
contig_1725807_1_1860_-,620,,,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0
contig_1726326_1_233_-,77.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,1,1,1,2,0,2,0,0,0,0,0
contig_1730505_506_947_-,147.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
contig_1733197_1_453_+,151,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0
contig_1734066_1_765_-,255,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
contig_1734092_1_644_-,214.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1735752_1_660_+,220,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1736421_1_465_+,155,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
contig_1736690_1098_1898_+,267,,,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
contig_1738285_1_481_+,160.3333333,,,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,6,1,6,9,1,0,3,0,0,1,0,0
contig_1738726_1_1067_+,355.6666667,,,0,0,1,1,2,0,0,1,1,0,0,2,2,1,0,0,0,0,1,1,2,1,1,1,1,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0
contig_1738820_1_279_+,93,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1739151_1_986_+,328.6666667,,,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
contig_1739456_1_556_+,185.3333333,,,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1739790_1_248_-,82.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
contig_1739976_1_770_-,256.6666667,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1740085_1_808_+,269.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
contig_1740719_1_484_+,161.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
contig_1740727_125_699_-,191.6666667,,,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0
contig_1741080_1_975_+,325,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
contig_1742134_1_598_+,199.3333333,,,0,0,1,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0
contig_1742593_1_1121_-,373.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
contig_1742689_1_218_-,72.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
contig_1744330_195_678_-,161.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
contig_1744794_1_911_-,303.6666667,,,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,1,0,2,1,0,4,0,0,2,0,0
contig_1745295_1086_1548_+,154.3333333,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,3,0,1,2,2,1,1,1,2,4,0,2,0,3,1,1,0
contig_1746458_1_789_+,263,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0
contig_1746475_1_526_+,175.3333333,,,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,1,0,2,2,0,0,3,0,0,2,0,0
contig_17465_1_787_-,262.3333333,,,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,2,6,5,0,5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0
contig_1747405_1056_1874_+,273,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,4,1,0,3,2,0,0,1,0,0,0,0,0
contig_1748364_1_416_-,138.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1750272_1_723_-,241,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1750301_63_725_-,221,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
contig_1750856_1_1291_+,430.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1751174_1_688_-,229.3333333,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
contig_1751869_1068_1817_+,250,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,2,1,0,3,2,0,0,1,1,0,1,0,0
contig_1751915_109_491_+,127.6666667,,,0,0,4,5,6,0,7,4,4,2,0,1,0,0,0,0,0,0,0,3,3,2,0,0,0,1,1,6,6,1,6,6,1,0,8,0,5,4,5,0
contig_1752125_1_487_+,162.3333333,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0
contig_1752763_1_973_-,324.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
contig_1752910_1_897_-,299,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
contig_1755831_70_657_-,196,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
contig_1756683_1_985_-,328.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_1756791_1_900_+,300,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,2,0,0,0,0,6,3,0,2,3,0,0,4,0,0,1,0,0
contig_1757532_378_864_+,162.3333333,,,0,0,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,3,2,3,4,3,0,2,0,1,2,0,1
contig_1763008_11_556_-,182,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1763032_1_301_+,100.3333333,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1768825_1_944_+,314.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
contig_1769851_1_1070_+,356.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1770673_140_951_+,270.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
contig_1771802_1_349_+,116.3333333,,,0,0,2,4,1,0,1,2,2,1,2,0,2,2,0,3,1,3,0,1,2,2,0,1,2,2,3,0,0,3,0,1,4,0,3,2,2,3,4,1
contig_1772240_1_495_+,165,,,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,0
contig_1773199_270_647_-,126,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1773865_299_1003_+,235,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
contig_1776441_1_341_-,113.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
contig_1777309_305_1066_+,254,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,0,0,0,0,4,2,0,3,3,0,0,3,0,0,0,0,0
contig_1777993_1_1005_+,335,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
contig_1778293_1_292_+,97.33333333,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
contig_1778531_1_347_-,115.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0
contig_1779087_1_397_+,132.3333333,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
contig_1779401_1_912_+,304,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
contig_1780074_1_623_-,207.6666667,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_1781270_1_863_-,287.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
contig_1783642_1966_2484_-,173,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0
contig_1783797_966_1270_-,101.6666667,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
contig_1786103_1121_2337_+,405.6666667,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,8,4,0,4,2,0,0,3,0,0,1,0,0
contig_1786426_1_637_-,212.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1787131_932_1993_-,354,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
contig_1788167_1_1006_+,335.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
