orf_id,st1_200m,st1_400m,st1_50m,st1_90m,st1_120m,st1_300m,st3_40m,st3_60m,st3_120m,st3_150m,st3_200m,st3_250m,st3_300m,st3_400m,st3_500m,st3_550m,st3_600m,st3_800m,st5_20m,st5_80m,st5_120m,st5_200m,st5_50m,st5_300m,st5_400m,st5_500m,st5_600m,st6_40m,st6_80m,st6_200m,st8_40m,st8_70m,st8_200m,st9_40m,st9_70m,st9_380m,st12_40m,st12_120m,st12_300m,st12_1900m,orf_length_aa
contig_1815997_1_359_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6666667
contig_1816035_1_1036_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345.3333333
contig_1816158_1_999_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
contig_1816927_470_1012_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,181
contig_1817678_1_461_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153.6666667
contig_1818112_875_1780_-,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,0,1,1,0,1,0,1,0,0,0,302
contig_1819717_1_708_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,3,1,0,0,0,1,2,1,0,1,3,0,3,0,0,0,0,0,236
contig_1822381_127_1039_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,304.3333333
contig_1822513_108_944_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
contig_1823731_1054_1736_+,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,2,0,1,0,0,0,0,0,227.6666667
contig_1824479_1_951_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
contig_1824825_1_981_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,1,2,0,0,3,0,0,0,0,0,327
contig_1825859_1_365_-,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6666667
contig_1826726_1_614_+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,204.6666667
contig_1827297_1_521_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,173.6666667
contig_1827619_1_291_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,97
contig_1827807_1_796_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.3333333
contig_1827885_1_593_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.6666667
contig_1829032_1_939_-,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
contig_1829369_1_239_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,20,20,2,14,20,0,1,3,0,0,0,0,0,79.66666667
contig_1829387_1_853_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,284.3333333
contig_1831899_1_232_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.33333333
contig_1832242_1_562_+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,187.3333333
contig_1833775_1_1023_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
contig_1834152_1_706_-,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,235.3333333
contig_1834770_1_405_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
contig_1834806_1_993_+,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,1,2,1,1,0,2,0,1,0,1,1,1,0,331
contig_1834812_1_988_+,0,0,0,1,0,0,4,0,3,0,1,0,0,1,0,0,0,1,1,2,1,0,0,4,0,1,1,2,1,1,3,2,2,0,3,0,4,1,1,0,329.3333333
contig_1836906_1_364_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,3,0,0,0,0,0,1,0,0,121.3333333
contig_1841543_465_986_-,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,174
contig_1845058_1_931_-,0,0,2,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,3,4,3,0,3,0,0,0,4,2,3,3,4,5,0,4,0,2,3,3,0,310.3333333
contig_1846330_388_639_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,84
contig_1847842_1_318_+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
contig_1848179_1_1040_+,0,0,3,3,2,0,2,2,0,0,2,2,0,1,0,1,1,1,1,1,0,0,2,1,0,2,2,1,1,2,1,1,2,0,2,0,2,1,1,0,346.6666667
contig_1848721_1_218_+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,72.66666667
contig_1850190_1_671_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,223.6666667
contig_1850283_1_371_-,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,2,0,2,4,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,123.6666667
contig_1850605_1_659_+,0,0,3,3,2,0,1,1,1,0,1,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,3,1,2,1,1,3,0,3,1,1,1,0,0,219.6666667
contig_1851229_1_1027_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,342.3333333
contig_1851526_132_829_-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6666667
contig_1852465_1_1358_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,452.6666667
contig_1854940_1_541_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180.3333333
contig_1857025_1_405_-,0,0,4,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,1,2,3,0,3,3,4,1,3,2,0,4,0,5,2,1,0,135
contig_1858951_276_795_-,0,0,0,1,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,173.3333333
contig_1860658_1_564_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,188
contig_1860714_1_500_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,166.6666667
contig_1860762_1_820_+,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,4,0,2,2,0,0,1,0,1,2,0,0,273.3333333
contig_1861514_1_542_+,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,3,2,1,0,180.6666667
contig_1861683_1_353_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117.6666667
contig_1861697_1_772_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,257.3333333
contig_1861717_1_731_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,3,2,0,3,2,0,0,4,0,0,2,0,0,243.6666667
contig_1861906_1_999_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,333
contig_1862035_1_758_-,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,3,3,0,0,4,0,1,0,0,0,252.6666667
contig_1863261_1_915_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,305
contig_1863304_1_499_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.3333333
contig_1863492_1_854_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.6666667
contig_1863839_1_960_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,320
contig_1866185_113_580_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,156
contig_1866250_1_411_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,137
contig_1866966_1_893_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297.6666667
contig_1868000_114_567_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151.3333333
contig_1868766_1_554_-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.6666667
contig_1868904_228_1100_+,0,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,1,1,0,0,291
contig_1870001_1_923_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.6666667
contig_1872394_105_1061_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,319
contig_1872452_179_1027_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,283
contig_1872463_1_777_+,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,1,1,2,3,2,2,0,2,0,2,0,2,2,0,1,259
contig_1872463_827_1010_+,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,1,2,2,3,1,0,3,4,2,4,3,1,0,3,0,4,1,0,0,61.33333333
contig_1873356_1_898_+,0,0,5,3,4,0,3,4,7,3,2,2,0,0,0,0,0,0,5,5,7,0,4,0,0,1,1,8,8,7,7,10,5,0,6,2,2,5,0,0,299.3333333
contig_1873464_45_458_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,138
contig_1874832_1_987_-,0,0,1,2,0,0,1,1,2,0,1,2,0,1,0,0,1,0,1,0,1,1,1,1,2,5,1,4,4,4,5,1,8,0,4,0,4,2,2,0,329
contig_1875596_46_738_-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,231
contig_1875870_223_655_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,144.3333333
contig_1877643_1_458_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4,1,0,2,1,0,0,2,0,0,0,0,0,152.6666667
contig_1878599_1_1113_+,7,3,10,8,3,2,3,8,0,0,1,4,4,1,6,6,6,3,7,2,3,2,8,4,11,12,11,5,9,15,10,9,9,13,12,10,12,7,8,10,371
contig_1879347_1_822_+,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,274
contig_1879720_1_904_-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.3333333
contig_1880257_1_311_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,103.6666667
contig_1883367_1_1162_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,387.3333333
contig_1884114_196_762_+,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189
contig_1884527_1_1018_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,339.3333333
contig_1885211_1_784_+,0,0,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,261.3333333
contig_1888780_1_689_-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.6666667
contig_1890484_1_1008_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
contig_1890706_1_392_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.6666667
contig_1892464_93_947_-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,285
contig_1894109_1_768_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,256
contig_1894413_1_667_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,222.3333333
contig_1896126_1_360_+,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120
contig_1896333_469_868_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133.3333333
contig_1896613_16_590_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,191.6666667
contig_1897774_1_954_+,0,0,1,1,2,0,2,1,2,2,2,1,0,2,0,0,1,0,1,2,4,2,1,2,1,1,2,1,1,3,3,2,5,0,2,1,2,1,0,0,318
contig_1897904_483_722_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,0,0,0,0,0,0,0,80
contig_1898049_1_743_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247.6666667
contig_1898860_1_426_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142
contig_1899222_1_1082_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,360.6666667
contig_1900137_1_440_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146.6666667
contig_1900164_1_309_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,0,1,4,0,0,0,0,1,1,0,4,2,2,103
contig_1901006_1_202_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,67.33333333
contig_1901723_1_704_-,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,9,0,0,0,0,2,2,10,5,5,4,3,3,6,0,0,0,1,234.6666667
contig_1902211_1_1050_+,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350
contig_1903254_1_314_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.6666667
contig_1904688_298_1008_+,0,0,2,2,2,0,1,0,1,2,1,0,1,2,0,1,1,2,1,0,1,0,0,1,1,2,1,2,2,3,1,1,3,0,1,1,1,1,1,0,237
contig_1907201_599_1027_+,0,0,2,1,3,0,3,3,1,1,0,0,1,0,0,1,0,0,1,1,1,0,2,0,1,1,1,1,2,0,1,3,0,0,2,0,3,0,0,0,143
contig_1911145_25_822_-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266
contig_1912207_190_645_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152
contig_1913578_1_246_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,82
contig_1914708_1_288_-,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,1,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,96
contig_1916025_1_434_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.6666667
contig_1921468_1_965_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,321.6666667
contig_1925518_1_325_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108.3333333
contig_1926163_1_453_-,0,0,2,2,0,0,3,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2,1,1,0,1,1,0,1,1,1,0,1,0,3,1,1,0,151
contig_1926357_1_1082_+,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,360.6666667
contig_1927928_100_465_-,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,2,1,1,2,0,0,2,1,0,1,1,0,1,0,122
contig_1928142_63_991_+,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,309.6666667
contig_1930043_1_358_+,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,119.3333333
contig_1932598_1_555_-,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,185
contig_1933264_1_499_+,0,0,2,2,1,0,2,2,2,1,0,2,0,0,0,0,0,0,0,1,1,2,0,2,2,2,2,0,0,1,0,1,1,0,1,0,4,1,1,0,166.3333333
contig_1933642_1_231_+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,77
contig_1934830_1_491_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,163.6666667
contig_1935295_1_209_+,0,0,6,5,5,0,13,9,15,7,4,2,3,3,0,0,0,0,13,11,10,9,8,7,1,1,0,21,11,5,9,8,4,0,7,0,6,7,2,0,69.66666667
contig_1935913_1_927_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,309
contig_1937573_1_783_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
contig_1937880_1_953_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,317.6666667
contig_1942820_1_1141_+,38,15,43,49,46,22,32,46,38,33,41,37,37,33,28,28,28,22,33,39,51,53,44,47,64,55,57,46,40,73,45,52,68,44,54,39,46,43,39,45,380.3333333
contig_1945238_1_414_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138
contig_1945238_482_870_+,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,129.6666667
contig_1945357_1_454_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.3333333
contig_1950110_1_322_-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3333333
contig_1957726_1_389_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,129.6666667
contig_1958607_1040_1216_+,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,59
contig_1959624_1_422_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.6666667
contig_1960378_1_961_-,0,0,7,6,6,0,6,6,5,3,3,2,6,4,0,2,0,0,6,6,4,3,6,3,2,7,8,12,15,12,13,8,8,0,9,2,4,5,1,0,320.3333333
contig_1961442_1_302_-,0,0,1,1,0,0,2,0,1,0,0,5,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,1,0,1,0,3,0,1,0,1,2,0,0,100.6666667
contig_1962009_1_223_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,74.33333333
contig_1962465_73_492_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140
contig_1962575_1_764_-,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.6666667
contig_1963005_1_841_+,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,2,1,2,0,1,0,0,1,0,0,280.3333333
contig_1963031_1_528_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,0,0,0,0,5,2,0,7,1,0,0,1,0,0,2,0,0,176
contig_1963107_1_248_-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,5,2,0,4,0,0,0,0,4,3,0,3,5,0,0,4,0,0,3,0,0,82.66666667
